id_transaccion,monto_usd,pais,hora,es_fraude,alerta_modelo
14326,211.84,BR,11,0,0
14327,292.47,AR,2,0,0
14328,1363.02,BR,8,0,0
14329,1931.37,US,17,0,0
14330,2717.04,CL,14,0,0
14331,1940.52,MX,5,0,0
14332,7790.23,CL,9,0,0
14333,648.08,AR,20,0,0
14334,541.44,AR,19,0,0
14335,699.82,BR,1,0,0
14336,1064.11,AR,20,0,0
14337,8209.22,AR,2,0,0
14338,445.57,AR,3,0,0
14339,2810.43,MX,7,0,0
14340,516.85,MX,18,0,0
14341,855.23,BR,8,0,0
14342,1436.12,AR,0,0,0
14343,880.24,US,23,0,0
14344,384.51,AR,22,0,0
14345,2651.34,BR,7,0,0
14346,1301.97,BR,21,0,0
14347,821.17,CL,5,0,0
14348,4294.05,AR,7,0,0
14349,788.06,CL,1,0,0
14350,1286.64,AR,23,0,0
14351,312.26,AR,6,0,0
14352,360.14,AR,13,0,0
14353,3886.28,CL,22,0,0
14354,4063.86,BR,1,0,0
14355,2534.33,CL,22,0,0
14356,420.48,BR,6,0,0
14357,2281.78,CL,6,0,0
14358,533.08,AR,13,0,0
14359,10106.27,MX,17,0,0
14360,849.37,AR,23,0,0
14361,794.07,MX,9,0,0
14362,6245.78,MX,11,0,0
14363,2665.45,AR,4,0,0
14364,625.37,AR,15,0,0
14365,50.23,AR,1,0,0
14366,3257.95,BR,21,0,0
14367,1785.96,MX,9,0,0
14368,299.75,AR,1,0,0
14369,1185.96,BR,12,0,0
14370,618.69,AR,18,0,0
14371,787.51,US,18,0,0
14372,473.65,AR,21,0,0
14373,4879.05,CL,13,0,0
14374,296.08,AR,0,0,0
14375,68.33,US,6,0,0
14376,2315.69,BR,17,0,0
14377,4530.93,BR,11,0,0
14378,732.65,MX,2,0,0
14379,12595.51,US,1,0,0
14380,707.45,MX,2,0,0
14381,2110.61,US,9,0,0
14382,2233.07,BR,3,0,0
14383,2942.31,BR,20,0,0
14384,2303.54,AR,6,0,0
14385,2052.99,AR,21,0,0
14386,2293.27,US,8,0,0
14387,9060.85,BR,22,0,0
14388,1233.3,BR,0,0,0
14389,582.28,BR,15,0,0
14390,2643.92,US,16,0,0
14391,435.16,CL,7,0,0
14392,576.43,US,6,0,0
14393,531.64,AR,10,0,0
14394,1387.27,BR,2,0,0
14395,1432.16,AR,3,0,0
14396,2809.41,BR,23,0,0
14397,328.25,AR,16,0,0
14398,3742.29,US,23,0,0
14399,2413.54,CL,3,0,0
14400,773.43,AR,20,0,0
14401,607.71,CL,2,0,0
14402,2424.41,MX,14,0,0
14403,168.34,AR,9,0,0
14404,303.42,AR,18,0,0
14405,1153.47,AR,19,0,0
14406,793.64,AR,18,0,0
14407,308.57,US,2,0,0
14408,2493.62,BR,6,0,0
14409,3157.98,BR,0,0,0
14410,1151.14,CL,23,0,0
14411,927.25,AR,16,0,0
14412,2720.7,AR,22,0,0
14413,1083.89,MX,9,0,0
14414,692.75,BR,17,0,0
14415,588.74,US,3,0,0
14416,1938.09,US,16,0,0
14417,2496.67,BR,23,0,0
14418,1049.69,MX,21,0,0
14419,598.55,CL,13,0,0
14420,2871.52,CL,19,0,0
14421,1808.36,BR,0,0,0
14422,1085.33,CL,16,0,0
14423,685.18,CL,7,0,0
14424,2334.05,CL,1,0,0
14425,2357.6,US,21,0,0
14426,1442.2,CL,3,0,0
14427,735.47,AR,18,0,0
14428,2563.09,BR,3,0,0
14429,5572.49,AR,21,0,0
14430,143.72,BR,10,0,0
14431,449.45,MX,10,0,0
14432,407.32,US,2,0,0
14433,232.43,US,0,0,0
14434,402.58,CL,22,0,0
14435,828.31,CL,19,0,0
14436,595.12,AR,18,0,0
14437,713.23,AR,7,0,0
14438,138.22,BR,18,0,0
14439,3595.41,AR,2,0,0
14440,2107.13,AR,15,0,1
14441,845.01,BR,13,0,0
14442,3402.88,BR,22,0,0
14443,3842.34,US,2,0,0
14444,141.87,AR,15,0,0
14445,1631.67,US,14,0,0
14446,245.67,BR,9,0,0
14447,1024.9,MX,13,0,0
14448,1239.71,MX,15,0,0
14449,450.68,US,20,0,0
14450,2042.32,CL,4,0,0
14451,1449.5,BR,18,0,0
14452,3320.94,AR,22,0,0
14453,328.65,MX,16,0,0
14454,1798.66,BR,5,0,0
14455,1811.95,US,0,0,1
14456,519.9,BR,14,0,0
14457,458.56,AR,10,0,0
14458,718.1,CL,18,0,0
14459,802.86,BR,17,0,0
14460,1952.89,BR,12,0,0
14461,239.19,US,23,0,0
14462,1263.4,BR,5,0,0
14463,425.26,AR,14,0,0
14464,2142.11,AR,10,0,0
14465,407.93,BR,2,0,0
14466,4272.02,MX,5,0,0
14467,411.01,AR,15,0,0
14468,294.22,AR,13,0,0
14469,529.5,AR,20,0,0
14470,2607.87,MX,17,0,0
14471,583.91,MX,2,0,0
14472,2369.07,AR,7,0,0
14473,1204.89,CL,15,0,0
14474,7985.51,AR,12,0,0
14475,313.44,AR,4,0,0
14476,300.51,US,16,0,0
14477,161.31,AR,23,0,0
14478,2875.43,US,21,0,0
14479,1397.67,US,15,0,0
14480,286.38,BR,4,0,0
14481,3697.49,AR,6,0,0
14482,6493.82,AR,22,0,0
14483,216.47,CL,5,0,0
14484,116.8,AR,12,0,0
14485,3919.77,AR,18,0,0
14486,187.37,US,17,0,0
14487,1571.1,BR,5,0,0
14488,6092.77,BR,12,0,0
14489,4680.76,US,20,0,0
14490,863.83,CL,22,0,0
14491,387.77,CL,21,0,0
14492,2228.23,AR,13,0,0
14493,780.06,AR,11,0,0
14494,1252.96,CL,3,0,0
14495,2002.43,BR,23,0,0
14496,3493.8,US,14,0,0
14497,279.48,BR,20,0,0
14498,1253.95,AR,19,0,0
14499,1405.72,AR,7,0,0
14500,231.49,AR,12,0,0
14501,258.32,US,6,0,0
14502,1324.59,BR,4,0,0
14503,1339.2,AR,17,0,0
14504,1652.32,AR,12,0,0
14505,1101.22,MX,12,0,0
14506,5191.88,US,10,0,0
14507,6509.21,CL,1,0,0
14508,1033.67,AR,20,0,0
14509,873.73,BR,12,0,0
14510,638.82,US,13,0,0
14511,1558.34,CL,15,0,0
14512,429.74,AR,3,0,0
14513,858.47,US,3,0,0
14514,295.65,CL,6,0,0
14515,3953.63,AR,7,0,0
14516,428.31,AR,4,0,0
14517,509.75,MX,15,0,0
14518,647.09,BR,17,0,0
14519,18572.87,US,13,0,0
14520,738.6,MX,7,0,0
14521,826.07,US,5,0,0
14522,761.81,CL,15,0,0
14523,979.8,US,17,0,0
14524,530.75,AR,14,0,0
14525,1040.87,AR,18,0,0
14526,981.75,BR,7,0,0
14527,2175.97,CL,14,0,0
14528,244.92,BR,3,0,1
14529,3714.22,AR,1,0,0
14530,686.44,AR,20,0,0
14531,1462.32,CL,17,0,0
14532,518.98,US,19,0,0
14533,512.15,BR,21,0,0
14534,454.2,AR,1,0,0
14535,811.61,CL,21,0,0
14536,1407.28,BR,22,0,0
14537,1653.99,US,21,0,0
14538,274.88,MX,19,0,0
14539,4311.36,US,9,0,0
14540,390.32,AR,2,0,0
14541,940.41,BR,19,0,0
14542,1549.31,US,11,0,0
14543,514.94,BR,15,0,0
14544,1440.55,CL,2,0,0
14545,683.46,CL,18,0,0
14546,534.67,BR,10,0,0
14547,624.47,CL,1,0,0
14548,472.22,AR,22,0,0
14549,2038.3,AR,1,0,0
14550,141.81,BR,13,0,0
14551,164.21,AR,6,0,0
14552,162.35,CL,14,0,0
14553,615.28,AR,4,0,1
14554,2801.14,CL,7,0,0
14555,389.91,BR,10,0,0
14556,923.58,BR,18,0,0
14557,351.12,MX,6,0,0
14558,2115.74,AR,7,0,0
14559,2038.16,BR,18,0,0
14560,1430.7,AR,9,0,0
14561,29.93,AR,23,0,0
14562,750.18,AR,18,0,0
14563,843.86,AR,15,0,0
14564,4136.61,BR,4,0,0
14565,564.36,AR,19,0,0
14566,4374.74,US,14,0,0
14567,361.84,AR,23,0,0
14568,532.76,US,6,0,0
14569,3995.75,CL,6,0,0
14570,137.07,BR,14,0,0
14571,1376.23,AR,18,0,0
14572,2294.17,BR,20,0,0
14573,2228.99,BR,10,0,0
14574,913.13,CL,16,0,0
14575,230.68,AR,3,0,0
14576,1752.17,AR,17,0,0
14577,691.08,BR,3,0,0
14578,214.22,AR,22,0,0
14579,861.06,AR,11,0,0
14580,1916.47,CL,23,0,0
14581,812.79,US,22,0,0
14582,4045.41,AR,21,0,0
14583,433.19,US,5,0,0
14584,809.15,US,12,0,0
14585,382.42,MX,16,0,0
14586,1073.94,US,1,0,0
14587,2561.54,CL,17,0,0
14588,23465.53,BR,18,0,0
14589,435.0,MX,22,0,0
14590,2758.53,AR,6,0,0
14591,7320.29,MX,15,0,0
14592,100.37,AR,23,0,0
14593,8406.29,BR,4,0,0
14594,1485.17,AR,17,0,0
14595,1042.62,MX,20,0,0
14596,251.59,CL,23,0,0
14597,1413.66,BR,7,0,0
14598,3514.7,AR,7,0,0
14599,215.99,MX,10,0,0
14600,340.2,CL,21,0,0
14601,903.28,AR,5,0,0
14602,340.12,AR,3,0,0
14603,837.15,CL,20,0,0
14604,1676.23,MX,17,0,0
14605,317.02,AR,2,0,0
14606,339.62,AR,20,0,0
14607,1227.29,MX,17,0,0
14608,3532.14,AR,6,0,0
14609,1114.52,BR,1,0,0
14610,953.69,MX,3,0,0
14611,549.92,BR,0,0,0
14612,437.08,MX,10,0,0
14613,1016.11,MX,23,0,0
14614,253.7,AR,11,0,0
14615,1167.26,AR,10,0,0
14616,413.51,AR,10,1,0
14617,93.34,US,10,0,1
14618,259.55,US,14,0,0
14619,1289.06,US,9,0,0
14620,3648.72,CL,0,0,0
14621,920.64,AR,14,0,0
14622,1934.03,AR,22,0,0
14623,1495.96,AR,0,0,0
14624,1112.61,MX,14,0,0
14625,679.88,BR,1,0,0
14626,1478.82,AR,16,0,0
14627,1510.55,AR,4,0,0
14628,348.61,BR,1,0,0
14629,957.12,MX,9,0,0
14630,1031.14,AR,16,0,0
14631,3325.7,CL,12,0,0
14632,158.05,MX,4,0,0
14633,1089.25,BR,11,0,0
14634,458.85,AR,10,0,0
14635,805.03,BR,16,0,0
14636,754.02,AR,6,0,0
14637,372.85,AR,3,0,0
14638,4928.9,MX,10,0,0
14639,203.03,AR,19,0,0
14640,1735.42,CL,23,0,0
14641,1155.56,AR,17,0,0
14642,1132.32,BR,13,0,0
14643,4630.27,AR,22,0,0
14644,898.01,MX,6,0,0
14645,956.25,BR,17,0,0
14646,1278.8,BR,13,0,0
14647,292.88,MX,11,0,0
14648,913.73,BR,2,0,0
14649,644.54,BR,6,0,0
14650,540.67,CL,4,0,0
14651,300.87,CL,10,0,0
14652,4284.62,AR,8,0,0
14653,6421.0,AR,23,0,0
14654,181.76,MX,14,0,0
14655,2662.99,BR,9,0,0
14656,3139.2,AR,14,0,0
14657,2321.53,AR,9,0,0
14658,990.65,AR,5,0,0
14659,2394.71,US,1,0,0
14660,341.4,CL,1,0,0
14661,549.78,AR,6,0,0
14662,2365.23,MX,23,0,0
14663,323.73,US,11,0,0
14664,1583.12,BR,8,0,1
14665,1021.84,AR,18,0,0
14666,5832.62,BR,20,0,0
14667,1323.7,BR,6,0,0
14668,146.31,BR,18,0,0
14669,169.25,AR,6,0,0
14670,6445.83,US,11,0,0
14671,1650.06,MX,19,0,0
14672,1272.12,US,1,0,0
14673,103.16,MX,13,0,0
14674,3484.96,AR,1,0,1
14675,1238.55,AR,0,0,0
14676,2255.56,CL,16,0,0
14677,1974.01,CL,12,0,0
14678,1594.33,CL,2,0,0
14679,984.24,AR,15,0,0
14680,197.96,BR,19,0,0
14681,274.2,MX,20,0,0
14682,728.99,AR,14,0,0
14683,175.7,AR,14,0,0
14684,2318.34,AR,8,0,0
14685,770.31,AR,12,0,0
14686,780.89,US,22,0,0
14687,97.17,AR,21,0,0
14688,1773.45,AR,4,0,0
14689,631.17,MX,16,0,0
14690,1376.14,CL,13,0,0
14691,824.64,MX,7,0,0
14692,3821.31,BR,22,0,0
14693,1688.0,AR,13,0,0
14694,819.27,AR,17,0,0
14695,345.21,AR,23,0,0
14696,6094.01,MX,13,0,0
14697,1776.32,US,4,0,0
14698,417.56,BR,7,0,0
14699,493.66,US,6,0,0
14700,1154.6,AR,12,0,0
14701,5284.92,MX,17,0,0
14702,650.14,MX,17,0,0
14703,343.5,AR,23,0,0
14704,2078.73,CL,6,0,0
14705,269.17,BR,5,0,0
14706,2359.75,CL,5,0,0
14707,189.55,CL,0,0,0
14708,916.1,AR,6,0,0
14709,99.97,BR,16,0,0
14710,1739.56,AR,8,0,0
14711,1804.11,BR,14,0,0
14712,1085.0,AR,20,0,0
14713,352.78,US,9,0,0
14714,396.83,AR,19,0,0
14715,2025.97,US,4,0,1
14716,143.24,CL,20,0,0
14717,1152.71,AR,20,0,0
14718,1406.07,MX,0,0,0
14719,865.7,MX,17,0,0
14720,450.97,US,6,0,0
14721,754.49,AR,18,0,0
14722,2054.81,MX,23,0,0
14723,1970.42,BR,21,0,0
14724,149.31,AR,10,0,0
14725,767.83,CL,1,0,0
14726,1326.23,US,6,0,0
14727,159.11,AR,4,0,0
14728,914.47,US,3,0,0
14729,1042.36,US,7,0,0
14730,506.82,AR,15,0,0
14731,305.45,AR,0,0,0
14732,401.04,AR,7,0,1
14733,880.65,US,23,0,0
14734,626.79,AR,0,0,0
14735,329.31,BR,22,0,0
14736,1153.5,US,0,0,0
14737,646.35,BR,11,0,0
14738,8596.01,BR,21,0,0
14739,2633.89,CL,11,0,0
14740,2498.76,AR,20,0,0
14741,3092.06,US,19,0,0
14742,1976.28,BR,13,0,0
14743,11021.19,AR,0,0,0
14744,2246.21,AR,8,0,0
14745,3655.1,CL,16,0,0
14746,2919.38,AR,0,0,0
14747,4667.71,AR,22,0,0
14748,316.75,BR,15,0,0
14749,262.31,AR,8,0,0
14750,1269.67,AR,8,0,0
14751,6391.24,AR,21,0,0
14752,965.91,AR,16,0,0
14753,936.64,MX,10,0,0
14754,3577.5,BR,21,0,0
14755,761.48,MX,3,0,0
14756,3419.23,AR,5,0,0
14757,5407.53,MX,8,0,0
14758,228.25,CL,22,0,0
14759,7659.63,AR,7,0,0
14760,274.93,AR,7,0,0
14761,2266.89,BR,1,0,0
14762,819.41,BR,0,0,0
14763,1414.82,AR,19,0,0
14764,79.79,AR,9,0,0
14765,3413.45,BR,14,0,0
14766,2844.26,MX,17,0,0
14767,352.41,MX,22,0,0
14768,1873.73,BR,16,0,0
14769,398.28,MX,9,0,0
14770,3621.93,CL,19,0,0
14771,1818.86,AR,12,0,0
14772,5634.96,CL,12,0,0
14773,2944.78,US,1,0,0
14774,524.78,CL,16,0,0
14775,38900.9,CL,2,0,0
14776,4759.59,AR,16,0,0
14777,350.6,US,22,0,0
14778,1005.14,MX,7,0,0
14779,1461.2,MX,17,0,0
14780,561.96,AR,16,0,0
14781,715.79,MX,5,0,1
14782,1752.22,AR,17,0,0
14783,153.17,AR,4,0,0
14784,2860.66,AR,21,0,0
14785,1132.47,CL,11,0,0
14786,1091.54,AR,19,0,0
14787,872.15,MX,7,0,0
14788,2172.47,BR,9,0,0
14789,1151.6,AR,7,0,0
14790,3208.96,AR,15,0,0
14791,2668.46,MX,7,0,0
14792,1637.56,AR,12,0,0
14793,1409.44,US,6,0,0
14794,7260.99,BR,12,0,0
14795,374.58,BR,3,0,0
14796,4385.94,US,2,0,0
14797,3603.62,BR,13,0,0
14798,1822.76,US,17,0,0
14799,791.24,AR,0,0,0
14800,1331.64,CL,7,0,0
14801,7709.75,AR,21,0,0
14802,484.08,MX,15,0,0
14803,1273.46,US,15,0,0
14804,4281.05,US,3,0,0
14805,6326.51,CL,4,0,0
14806,662.64,AR,16,0,0
14807,902.57,BR,8,0,0
14808,714.74,US,11,0,0
14809,1254.08,AR,8,0,0
14810,345.61,US,3,0,0
14811,129.25,BR,10,0,0
14812,519.47,US,3,0,0
14813,381.67,AR,11,0,0
14814,1208.06,BR,5,0,0
14815,993.17,AR,18,0,0
14816,3400.4,MX,11,0,0
14817,9108.24,BR,2,0,0
14818,249.4,US,14,0,0
14819,576.96,US,2,0,0
14820,721.57,AR,18,0,0
14821,338.15,AR,12,0,0
14822,2063.54,CL,22,0,0
14823,974.26,AR,14,0,0
14824,5382.55,MX,16,0,0
14825,1932.03,US,14,0,0
14826,2346.84,US,22,0,0
14827,2049.08,BR,7,0,0
14828,291.82,US,9,0,0
14829,683.26,AR,13,0,0
14830,2141.66,MX,12,0,0
14831,4258.86,AR,3,0,0
14832,1043.42,MX,18,0,0
14833,929.44,AR,23,0,0
14834,1538.06,AR,14,0,0
14835,396.67,AR,8,0,0
14836,6389.58,AR,20,0,0
14837,113.08,AR,14,0,0
14838,129.87,AR,23,0,0
14839,600.41,MX,11,0,0
14840,1988.87,BR,2,0,0
14841,1576.45,CL,1,0,0
14842,355.01,MX,8,0,0
14843,1479.57,US,5,0,0
14844,206.2,AR,4,0,0
14845,1990.84,BR,19,0,0
14846,2660.15,MX,6,0,0
14847,181.51,MX,21,0,0
14848,569.02,AR,16,0,0
14849,3330.63,AR,22,0,0
14850,3507.42,AR,15,0,0
14851,383.31,BR,2,0,0
14852,1393.11,US,5,0,0
14853,3184.64,BR,13,0,0
14854,7832.22,BR,13,0,0
14855,2089.58,BR,14,0,0
14856,814.44,MX,2,0,0
14857,2150.42,US,9,0,0
14858,3279.44,AR,19,0,0
14859,7477.83,MX,19,0,0
14860,545.11,MX,20,0,0
14861,740.28,CL,16,0,0
14862,3108.46,BR,2,0,0
14863,142.32,CL,15,0,0
14864,214.72,BR,21,0,0
14865,658.1,AR,21,0,1
14866,133.16,MX,8,0,0
14867,663.09,BR,8,0,0
14868,195.87,US,1,0,0
14869,118.83,AR,12,0,0
14870,2737.1,CL,12,0,0
14871,457.13,AR,5,0,0
14872,3549.71,AR,4,0,0
14873,637.93,AR,21,0,0
14874,2019.77,AR,4,0,0
14875,2095.81,MX,16,0,0
14876,525.21,MX,15,0,0
14877,3010.55,US,12,0,0
14878,804.34,US,16,0,0
14879,2774.22,MX,16,0,0
14880,278.2,AR,21,0,0
14881,453.24,AR,0,0,0
14882,580.8,BR,6,0,0
14883,662.54,BR,3,0,0
14884,3065.85,US,8,0,0
14885,425.36,BR,10,0,0
14886,5967.37,AR,13,0,0
14887,1864.91,AR,20,0,0
14888,498.19,BR,11,0,0
14889,3295.85,AR,7,0,0
14890,2360.59,AR,23,0,0
14891,503.45,AR,6,0,0
14892,2239.86,MX,9,0,0
14893,537.39,CL,21,0,0
14894,1961.32,AR,17,0,0
14895,4542.89,AR,13,0,0
14896,1641.59,AR,11,0,0
14897,168.85,AR,4,0,0
14898,467.77,US,20,0,0
14899,1209.61,BR,2,0,0
14900,3037.53,CL,19,0,0
14901,385.01,AR,22,0,0
14902,4666.36,AR,14,0,0
14903,991.69,US,6,0,0
14904,406.4,AR,15,0,0
14905,636.43,AR,3,0,0
14906,2740.22,CL,17,0,0
14907,510.58,MX,2,0,0
14908,1390.11,MX,0,0,0
14909,3116.47,US,16,0,0
14910,1496.68,AR,17,0,0
14911,222.03,AR,17,0,0
14912,1419.05,CL,15,0,0
14913,1633.66,AR,13,0,0
14914,1637.07,US,19,0,0
14915,4344.71,MX,1,0,0
14916,1004.35,AR,6,0,0
14917,586.82,US,6,0,0
14918,376.38,CL,15,0,0
14919,458.06,AR,6,0,0
14920,2529.09,CL,21,0,0
14921,1712.28,CL,14,0,0
14922,6955.79,BR,9,0,0
14923,269.88,CL,20,0,0
14924,1529.59,AR,7,0,0
14925,1053.07,AR,1,0,0
14926,652.59,AR,1,0,0
14927,268.56,AR,3,0,0
14928,2418.45,US,11,0,0
14929,298.59,CL,1,0,0
14930,732.09,MX,22,0,0
14931,148.56,AR,8,0,0
14932,240.24,MX,23,0,0
14933,1206.02,US,6,0,0
14934,2131.47,BR,20,0,0
14935,3338.6,AR,21,0,0
14936,2892.52,MX,17,0,0
14937,281.85,MX,5,0,0
14938,2546.84,AR,14,0,0
14939,476.31,AR,4,0,0
14940,3636.03,US,13,0,0
14941,4218.24,AR,1,0,0
14942,439.46,BR,20,0,0
14943,2092.79,CL,16,0,0
14944,3288.74,AR,1,0,0
14945,715.95,BR,12,0,0
14946,706.59,BR,3,0,0
14947,2021.59,BR,23,0,1
14948,2664.55,BR,10,0,0
14949,3020.21,BR,0,0,0
14950,160.24,AR,3,0,0
14951,272.75,AR,19,0,0
14952,1995.06,MX,21,0,0
14953,10372.91,MX,7,0,0
14954,358.41,CL,11,0,0
14955,4920.69,CL,12,0,0
14956,181.83,CL,15,0,0
14957,172.32,US,3,0,0
14958,1292.7,US,22,0,0
14959,4070.31,AR,10,0,0
14960,885.32,AR,10,1,1
14961,2985.39,MX,22,0,0
14962,145.42,AR,17,0,0
14963,1065.09,CL,20,0,0
14964,1510.1,AR,1,0,0
14965,1584.78,CL,3,0,0
14966,6714.42,CL,15,0,0
14967,2763.62,AR,22,0,0
14968,2219.37,CL,8,0,0
14969,4402.76,BR,11,0,0
14970,724.86,AR,4,0,0
14971,158.62,BR,4,0,0
14972,364.36,BR,20,0,0
14973,835.85,US,16,0,0
14974,79.62,CL,17,0,0
14975,5936.19,US,14,0,0
14976,1379.49,AR,18,0,0
14977,796.57,BR,14,0,0
14978,227.01,AR,14,0,0
14979,538.79,CL,14,0,0
14980,449.28,CL,12,0,0
14981,1596.2,CL,1,0,0
14982,50.3,BR,5,0,0
14983,221.85,MX,19,0,0
14984,2114.25,AR,9,0,0
14985,4054.35,US,10,0,0
14986,620.55,BR,15,0,0
14987,4983.13,AR,1,0,0
14988,843.81,BR,15,0,0
14989,645.08,CL,8,0,0
14990,721.51,BR,11,0,0
14991,1607.91,US,9,0,0
14992,1263.08,AR,5,0,0
14993,5270.59,BR,4,0,0
14994,737.47,AR,6,0,0
14995,695.75,US,9,0,0
14996,629.35,CL,1,0,0
14997,1299.84,US,10,0,0
14998,1172.29,MX,11,0,0
14999,143.33,AR,8,0,0
15000,253.84,CL,6,0,0
15001,956.82,AR,17,0,0
15002,812.08,AR,12,0,0
15003,226.15,AR,4,0,0
15004,1069.4,US,16,0,0
15005,558.3,BR,13,0,0
15006,4453.71,US,23,0,0
15007,9436.9,MX,16,0,0
15008,286.4,US,19,0,0
15009,2941.97,MX,23,0,0
15010,153.24,CL,3,0,0
15011,4198.37,AR,15,0,0
15012,829.0,CL,10,0,0
15013,256.55,MX,19,0,0
15014,2125.95,AR,15,0,0
15015,1367.39,AR,21,0,0
15016,3276.89,AR,21,0,0
15017,1464.77,AR,7,0,0
15018,504.53,AR,22,0,0
15019,1629.69,US,20,0,0
15020,1753.45,MX,13,0,0
15021,3282.49,MX,15,0,0
15022,604.89,AR,0,0,0
15023,3507.26,MX,3,0,0
15024,867.35,US,1,0,0
15025,5317.38,AR,14,0,0
15026,2483.69,BR,2,0,0
15027,374.29,AR,10,0,0
15028,983.84,AR,7,0,0
15029,1361.34,AR,5,0,0
15030,7440.17,CL,14,0,0
15031,209.25,CL,16,0,0
15032,453.96,MX,3,0,0
15033,1776.24,CL,10,0,0
15034,1450.09,CL,12,0,0
15035,495.17,AR,2,0,0
15036,1667.97,MX,9,0,0
15037,575.48,BR,17,0,0
15038,1038.17,BR,18,0,0
15039,409.74,MX,2,0,0
15040,1896.04,CL,5,0,0
15041,853.04,CL,1,0,0
15042,4304.65,US,18,0,0
15043,1259.44,US,12,0,0
15044,1222.7,MX,18,0,0
15045,2687.04,AR,3,0,0
15046,1987.53,BR,17,0,0
15047,905.76,BR,6,0,0
15048,1698.55,CL,23,0,0
15049,1842.11,MX,16,0,0
15050,1455.18,US,22,0,0
15051,694.37,US,7,0,0
15052,1565.48,BR,8,0,0
15053,98.32,AR,19,0,0
15054,1845.26,AR,11,0,0
15055,997.73,CL,19,0,0
15056,1358.52,AR,23,0,0
15057,700.39,BR,20,0,0
15058,426.84,MX,15,0,0
15059,594.44,CL,23,0,0
15060,16387.0,MX,12,0,0
15061,1614.7,BR,12,0,0
15062,858.19,MX,4,0,0
15063,2035.7,MX,11,0,1
15064,634.89,BR,20,0,0
15065,4933.49,MX,0,0,0
15066,5851.51,BR,7,0,0
15067,152.33,AR,8,0,0
15068,10279.74,US,17,0,0
15069,1947.09,MX,17,0,0
15070,253.47,AR,15,0,1
15071,2702.23,MX,0,0,0
15072,506.2,CL,12,0,0
15073,2286.92,CL,20,0,0
15074,3840.15,AR,10,0,0
15075,475.63,MX,11,0,0
15076,267.16,BR,14,0,0
15077,4196.05,US,18,0,0
15078,856.89,AR,22,0,0
15079,1882.89,AR,5,0,0
15080,343.1,AR,1,0,0
15081,1460.35,MX,12,0,0
15082,40.3,AR,0,0,0
15083,664.93,BR,3,0,0
15084,1792.7,AR,16,0,0
15085,1027.62,AR,2,0,0
15086,646.96,AR,1,0,0
15087,2423.95,MX,21,0,0
15088,2802.65,CL,23,0,1
15089,246.87,CL,4,0,0
15090,486.27,AR,4,0,0
15091,988.29,BR,18,0,0
15092,272.22,MX,14,0,0
15093,466.47,CL,21,0,0
15094,774.17,CL,3,0,0
15095,694.32,US,7,0,0
15096,1896.56,AR,20,0,0
15097,834.65,BR,12,0,0
15098,196.31,MX,9,0,0
15099,422.81,AR,13,0,0
15100,130.79,MX,14,0,0
15101,918.12,AR,14,0,0
15102,390.76,CL,20,0,0
15103,1084.21,US,21,0,0
15104,1310.37,CL,3,0,0
15105,3138.06,MX,20,0,0
15106,180.15,AR,23,0,0
15107,352.05,CL,8,0,0
15108,434.49,AR,13,0,0
15109,1900.21,US,0,0,0
15110,6147.09,MX,12,0,0
15111,1141.91,BR,17,0,0
15112,1335.63,US,14,0,0
15113,3787.36,MX,15,0,0
15114,419.56,BR,3,0,0
15115,65.13,AR,5,0,0
15116,1091.97,AR,10,0,0
15117,801.99,BR,13,0,0
15118,239.34,AR,19,0,0
15119,359.55,US,9,0,0
15120,320.76,BR,9,0,0
15121,454.06,CL,17,1,1
15122,1173.72,CL,1,0,0
15123,1079.45,AR,1,0,0
15124,10520.45,AR,5,0,0
15125,1371.08,MX,6,0,0
15126,396.45,AR,5,0,0
15127,466.97,US,16,0,0
15128,2002.01,MX,12,0,0
15129,398.32,CL,23,0,0
15130,1104.92,BR,9,0,0
15131,272.43,CL,2,0,0
15132,1294.04,AR,2,0,0
15133,1064.65,CL,6,0,0
15134,98.15,US,5,0,0
15135,3004.6,US,5,0,0
15136,1356.57,AR,4,0,0
15137,450.25,AR,19,0,1
15138,12287.77,AR,3,0,0
15139,1090.16,AR,15,0,0
15140,271.53,CL,18,0,0
15141,1136.68,BR,3,0,0
15142,971.35,AR,23,0,0
15143,7002.93,US,7,0,0
15144,1389.76,AR,14,0,0
15145,16539.05,AR,0,0,0
15146,930.01,AR,18,0,0
15147,1320.4,BR,2,0,0
15148,553.98,MX,15,0,0
15149,201.41,US,4,0,0
15150,2571.0,CL,13,0,0
15151,1828.92,US,2,0,0
15152,2912.62,AR,10,0,0
15153,2003.46,BR,8,0,0
15154,462.58,CL,5,0,0
15155,626.34,CL,23,0,0
15156,1013.7,AR,23,0,0
15157,544.65,AR,18,0,0
15158,2216.41,AR,20,0,0
15159,2172.09,CL,18,0,0
15160,609.53,AR,4,0,0
15161,2501.51,AR,2,0,0
15162,480.92,AR,4,0,0
15163,7252.0,US,11,0,0
15164,960.39,AR,23,0,0
15165,6749.69,AR,11,0,0
15166,2228.73,AR,21,0,0
15167,9257.21,AR,14,0,0
15168,254.89,AR,20,0,0
15169,4140.72,MX,16,0,0
15170,369.75,AR,20,0,1
15171,247.76,MX,5,0,0
15172,2315.7,AR,2,0,0
15173,447.42,BR,23,0,0
15174,1224.67,AR,14,0,0
15175,2044.99,BR,16,0,0
15176,2216.03,CL,13,0,0
15177,307.56,AR,4,0,0
15178,835.97,AR,14,0,0
